date,time,username,tweet,link,likes,retweets,replies,mentions,hashtags
2018-05-23,11:27:19,MichalakJerzy,"@przystek @prwpl @RobGrzechnik @krzysswiercz @michal_guz @DawidGoliat2010 Panie Dawidzie, było zupełnie odwrotnie. Byłem przeciwnikiem portalu w opozycji, zrezygnowałem z niego jako wicemarszałek, mimo oczywistych nacisków. Pieniądze w tempie ekspresowym wydaliśmy na nowe pociągi KD i sprzęt onkologiczny. Proszę zapoznać się z faktami.",https://twitter.com/MichalakJerzy/status/999220219963944960,0,0,1,"DawidGoliat2010,michal_guz,krzysswiercz,RobGrzechnik,prwpl,przystek",
2018-05-23,10:05:55,MichalakJerzy,"@krzysswiercz @michal_guz Pełna zgoda, ale to zamierzchłe czasy, dwie tury zrealizowane przed Euro. O zajmowaniu się komunikacją jeszcze wtedy nie marzyłem ;)",https://twitter.com/MichalakJerzy/status/999199734740017152,2,0,2,"michal_guz,krzysswiercz",
2018-05-23,09:52:25,MichalakJerzy,"@krzysswiercz To prawda. Gdyby tramwaje jeździły rzadziej albo w ogóle, torowiska niszczyłyby się mniej ;)",https://twitter.com/MichalakJerzy/status/999196338213531649,1,0,2,krzysswiercz,
2018-05-23,09:47:09,MichalakJerzy,"@krzysswiercz Redaktorze, to zupełnie inne kompetencje. MPK nie zarządza infrastrukturą i jest zmartwione fatalnym stanem torowisk w takim samym stopniu i daje temu formalny wyraz.",https://twitter.com/MichalakJerzy/status/999195012238802944,0,0,1,krzysswiercz,
2018-05-23,09:32:57,MichalakJerzy,"Jest 21 miejsc we Wrocławiu wymagających pilnej naprawy. Wyliczyliśmy, że koszt ""wielkiego"" programu przywrócenia normalności na wrocławskich torach kosztowałby 70 mln zł. Trzeba znaleźć te środki w najbliższych 3 latach #30dniprogramu",https://twitter.com/MichalakJerzy/status/999191439656538112,21,1,3,,#30dniprogramu
2018-05-23,09:31:14,MichalakJerzy,Średni czas wstrzymania komunikacji tramwajowej przy jednym wykolejeniu to prawie 75 minut. To zabójcze dla systemu komunikacji #30dniprogramu,https://twitter.com/MichalakJerzy/status/999191006275948544,17,1,1,,#30dniprogramu
2018-05-23,09:30:47,MichalakJerzy,"Zły stan techniczny torowisk zmniejsza bezpieczeństwo i punktualność komunikacji, która - jeśli ma być wybierana - musi być przede wszystkim niezawodna. Fatalnie wpływa na wizerunek MPK #30dniprogramu",https://twitter.com/MichalakJerzy/status/999190893662961664,19,1,1,,#30dniprogramu
2018-05-23,09:30:14,MichalakJerzy,"W ostatnich pięciu kwartałach doszło do 65 wykolejeń spowodowanych złym stanem technicznym torowisk. Aż 11 na Pl. Powstańców Wielkopolskich, 5 na Placu Staszica #30dniprogramu",https://twitter.com/MichalakJerzy/status/999190753686577152,17,1,1,,#30dniprogramu
2018-05-23,08:16:17,MichalakJerzy,"Tak wygląda torowisko tramwajowe na jednym z najbardziej ruchliwych skrzyżowań we Wrocławiu, kilkadziesiąt metrów od Urzędu Miasta. O tym, jak zły stan techniczny torowisk wpływa na cały system komunikacji, będziemy mówić dzisiaj #30dniprogramu pic.twitter.com/Z6f9YCjIAP",https://twitter.com/MichalakJerzy/status/999172144239140864,25,4,3,,#30dniprogramu
2018-05-22,22:08:45,MichalakJerzy,"W ostatnich latach im więcej było ingerencji Urzędu Miasta w funkcjonowanie Śląska, tym gorsze wyniki osiągała drużyna. Mam nadzieję, że dobra końcówka sezonu nie będzie pokusą do zmiany deklaracji sprzed roku. Śląsk należy sprzedać. Dla dobra drużyny i kibiców #30dniprogramu pic.twitter.com/c11kzw5LsO",https://twitter.com/MichalakJerzy/status/999019251116724224,26,1,2,,#30dniprogramu
2018-05-21,22:30:23,MichalakJerzy,"Konsolidacja spółek (Wrocławskie Mieszkania i ZZK, Wrocławskie Inwestycje i Zarząd Inwestycji), sprzedaż części majątku niepotrzebnej do realizacji zadań gminy i sprzedaż Śląska. Trzeba szukać oszczędności. Jesteśmy w czołówce najbardziej zadłużonych miast w Polsce #30dniprogramu pic.twitter.com/njM6IzX4up",https://twitter.com/MichalakJerzy/status/998662308502147072,20,3,1,,#30dniprogramu
2018-05-21,22:05:41,MichalakJerzy,"Stopniowe wprowadzanie elementów fińskiego systemu edukacji (ograniczanie zadań domowych, rozwój kompetencji twórczych, myślenia projektowego) i powszechny dodatkowy program nauki angielskiego dla uczniów klas 1-3. To nasze dwie propozycje dla wrocławskiej edukacji #30dniprogramu pic.twitter.com/2lPAwoRiby",https://twitter.com/MichalakJerzy/status/998656091662757889,16,2,1,,#30dniprogramu
2018-05-21,14:20:19,MichalakJerzy,"Stańmy wszyscy 4 czerwca, w Dzień Wolności, do debaty o Wrocławiu. Wszystkim nam przecież tak bardzo na nim zależy. Ja jestem gotowy.@RozeckaPL @JarosMichal @kmujazdowski @SutrykJacek @wyborczawroclaw @gaz_wroclawska @prwpl @FaktyTVP3 @tuWroclaw",https://twitter.com/MichalakJerzy/status/998538978986020864,17,0,4,"RozeckaPL,JarosMichal,kmujazdowski,SutrykJacek,wyborczawroclaw,gaz_wroclawska,prwpl,FaktyTVP3,tuWroclaw",
2018-05-21,11:01:03,MichalakJerzy,W kolejnej kadencji trzeba znaleźć finansowanie i dokończyć północy odcinek obwodnicy śródmiejskiej od Poświęckiej do Alei Sobieskiego #30dniprogramu pic.twitter.com/yahiAuySlR,https://twitter.com/MichalakJerzy/status/998488832638103552,19,1,3,,#30dniprogramu
2018-05-18,17:15:27,MichalakJerzy,"Budowę obwodnicy Leśnicy wspierałem w początkach działalności publicznej, jeszcze jako radny osiedlowy. Cieszę się, że mimo wielu protestów ostatecznie powstała. Już dziś jednak wiadomo, że potrzebne będą kolejne rozwiązania komunikacyjne dla tej części Wrocławia.",https://twitter.com/MichalakJerzy/status/997495890968539136,11,0,1,,
2018-05-18,11:06:50,MichalakJerzy,W Hali Stulecia rozpoczął się V Dolnośląski Kongres Samorządowy @PrzybylskiCez @RobertRaczyski1 pic.twitter.com/I3uEN52oQH,https://twitter.com/MichalakJerzy/status/997403126654218240,17,2,1,"PrzybylskiCez,RobertRaczyski1",
2018-05-18,08:03:59,MichalakJerzy,"@BurdzJakub Zupełnie inna skala, liczba pracowników, taboru, pracy eksploatacyjnej, druga spółka kolejowa praktycznie i faktycznie do nas nie należy. Mówiąc krótko - u nas Departement Infrastruktury to jednostka odpowiednia.",https://twitter.com/MichalakJerzy/status/997357107425968128,0,0,0,BurdzJakub,
2018-05-17,22:05:38,MichalakJerzy,"@AlertMPK @MisztalWiktor MPK transport wykonuje, analogicznie do przewoźników kolejowych. Mówię o bardziej o koordynacji, kontraktowaniu, tworzeniu rozkładów.",https://twitter.com/MichalakJerzy/status/997206530490593281,1,0,0,"MisztalWiktor,AlertMPK",
2018-05-17,22:01:13,MichalakJerzy,"Uważamy, że do organizowania transportu miejskiego powinniśmy powołać nową jednostkę, wzorem warszawskiego ZTM czy ZKM w Gdyni. Transport w liczącej blisko milion mieszkańców aglomeracji musi być dobrze planowany i kontrolowany #30dniprogramu pic.twitter.com/lYUuaRty5A",https://twitter.com/MichalakJerzy/status/997205419679535104,19,4,4,,#30dniprogramu
2018-05-17,21:27:25,MichalakJerzy,Zdjęcie autorstwa @tfurca. Dzięki!,https://twitter.com/MichalakJerzy/status/997196911139487745,2,0,0,tfurca,
2018-05-17,21:26:25,MichalakJerzy,"Dziękuję za dobrą dyskusję, i wspólne, podzielane chyba przez wszystkich przekonanie, że we Wrocławiu trzeba wiele rzeczy zmienić. pic.twitter.com/MnuctZ0DlQ",https://twitter.com/MichalakJerzy/status/997196658386620416,19,2,1,,
